"QN12","QN13","QN16","QN24","QN25","QN86","QN22","QN19","QN20","QN21","QN88","QN89","QN90","QN91","QN100","QN101","QN102","QN23","QN85","QN87","QN99","QN103","QN104","QN27","QN28","QN29","QN30","QN43","QN48","qntb4","qnillict","QN26","QN84","qnowt","qnobese","weight","stratum","psu"
2,NA,NA,2,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,1,2,NA,2,2,1,NA,2,NA,NA,NA,0.0414,300,30356
2,NA,NA,1,2,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,1,NA,2,2,0.0179,300,30356
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,2,0.0252,300,30356
2,NA,NA,2,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,NA,NA,0.0252,300,30356
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,2,2,NA,2,2,2,NA,1,NA,2,2,0.0252,300,30356
2,NA,NA,2,1,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,NA,1,1,1,NA,2,NA,2,2,0.0089,300,30356
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,NA,NA,0.028,300,30356
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,2,0.0338,300,30356
2,NA,NA,2,2,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,1,1,NA,2,2,2,NA,1,NA,2,2,0.0046,300,30356
2,NA,NA,2,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,2,NA,2,2,2,NA,2,NA,2,2,0.0283,300,30356
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,1,NA,1,2,0.0327,300,30356
2,NA,NA,1,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,1,NA,2,2,0.0256,300,30356
2,NA,NA,1,1,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,2,0.0327,300,30356
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,1,0.0327,300,30356
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,2,0.0414,300,30356
2,NA,NA,2,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,1,2,NA,2,NA,2,2,0.0327,300,30356
1,NA,NA,1,2,NA,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,1,2,NA,1,2,1,NA,2,NA,2,2,0.005,300,30356
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,1,NA,1,2,NA,NA,1,NA,2,2,0.0327,300,30356
2,NA,NA,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,1,2,NA,2,NA,NA,NA,1,NA,2,2,0.0038,300,30356
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,1,0.0218,300,30356
2,NA,NA,2,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,2,2,NA,2,2,1,NA,2,NA,2,1,0.0414,300,30356
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,2,0.005,300,30356
2,NA,NA,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,1,NA,2,1,0.0414,300,30356
2,NA,NA,2,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,1,2,NA,1,NA,2,2,0.0327,300,30356
2,NA,NA,2,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,NA,2,1,1,NA,1,NA,2,2,0.0327,300,30356
2,NA,NA,2,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,NA,2,2,NA,NA,2,NA,2,1,0.0218,300,30356
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,1,0.0172,300,30356
NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0038,300,30356
2,NA,NA,2,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,2,2,NA,2,2,2,NA,1,NA,2,1,0.0218,300,30356
NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,1,NA,2,2,2,NA,2,NA,NA,NA,0.0173,300,30356
2,NA,NA,1,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,1,1,1,NA,1,NA,2,2,0.0414,300,30356
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,2,0.0414,300,30356
2,NA,NA,2,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,2,NA,1,1,1,NA,1,NA,2,2,0.0327,300,30356
2,NA,NA,2,2,NA,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,2,0.0273,300,30356
2,NA,NA,1,2,NA,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,1,2,1,NA,1,NA,2,2,0.0327,300,30356
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,2,NA,2,2,2,NA,1,NA,2,1,0.023,300,30356
2,NA,NA,1,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,2,NA,2,2,2,NA,1,NA,1,2,0.0203,300,30356
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0331,300,30356
NA,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,1,1,NA,2,NA,1,NA,1,NA,2,2,0.0327,300,30356
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,2,NA,2,1,2,NA,1,NA,1,2,0.023,300,30356
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,1,NA,2,2,0.0172,300,30356
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,2,2,NA,2,1,2,NA,2,NA,2,2,0.0252,300,30356
2,NA,NA,2,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,1,2,0.0396,300,30356
2,NA,NA,2,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,2,0.0077,300,30356
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,1,NA,2,2,0.0252,300,30356
2,NA,NA,2,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,1,NA,NA,NA,0.0327,300,30356
2,NA,NA,2,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,1,2,1,NA,2,NA,2,2,0.0077,300,30356
2,NA,NA,2,2,NA,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,2,0.0252,300,30356
1,NA,NA,2,2,NA,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,1,2,NA,1,1,NA,NA,2,NA,2,2,0.0033,300,30356
2,NA,NA,2,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,2,0.0338,300,30356
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,2,0.0089,300,30356
2,NA,NA,2,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,1,2,2,NA,1,NA,1,2,0.028,300,30356
2,NA,NA,1,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,0.0327,300,30356
2,NA,NA,2,1,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,1,2,2,NA,2,NA,2,2,0.0338,300,30356
2,NA,NA,2,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,1,2,0.0089,300,30356
2,NA,NA,2,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,2,NA,2,2,2,NA,1,NA,2,2,0.0566,300,30356
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,1,NA,2,2,2,NA,2,NA,2,1,0.0566,300,30356
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,2,0.0331,300,30356
2,NA,NA,2,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,2,2,NA,2,2,NA,NA,2,NA,1,2,0.0294,300,30356
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,1,2,0.0294,300,30356
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,2,0.0294,300,30356
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,NA,2,NA,2,NA,2,2,0.0331,300,30356
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,2,0.0023,300,30356
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,1,2,0.024,300,30356
2,NA,NA,1,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,1,NA,2,2,0.0203,300,30356
2,NA,NA,1,1,NA,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,2,2,NA,1,1,1,NA,1,NA,1,2,0.0331,300,30356
2,NA,NA,1,1,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,1,NA,2,2,2,NA,1,NA,1,2,0.0331,300,30356
2,NA,NA,1,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,1,NA,2,2,0.0047,300,30356
2,NA,NA,2,2,NA,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,1,NA,2,1,NA,NA,1,NA,2,2,0.0223,300,30657
2,NA,NA,2,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,1,NA,1,2,0.0076,300,30657
2,NA,NA,1,1,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,2,2,NA,2,1,NA,NA,1,NA,2,1,0.0538,300,30657
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,NA,NA,2,NA,2,2,0.0818,300,30657
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,1,2,NA,1,NA,2,2,0.0538,300,30657
2,NA,NA,2,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,2,0.0506,300,30657
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,1,2,NA,2,2,2,NA,1,NA,2,2,0.0827,300,30657
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,1,2,0.0902,300,30657
2,NA,NA,1,2,NA,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,1,1,NA,2,2,1,NA,2,NA,1,2,0.0538,300,30657
2,NA,NA,2,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,2,2,2,NA,1,NA,2,2,0.0392,300,30657
2,NA,NA,1,1,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,2,0.0392,300,30657
2,NA,NA,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,1,NA,2,2,2,NA,2,NA,2,2,0.0538,300,30657
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,2,0.0827,300,30657
2,NA,NA,2,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,NA,NA,2,NA,1,2,0.0784,300,30657
2,NA,NA,2,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,2,1,NA,2,2,NA,NA,1,NA,2,1,0.0438,300,30657
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,1,NA,NA,NA,0.0065,300,30657
2,NA,NA,2,2,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,1,NA,2,1,0.0538,300,30657
2,NA,NA,1,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,2,NA,2,2,2,NA,1,NA,2,2,0.0784,300,30657
2,NA,NA,2,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,1,2,NA,2,2,2,NA,1,NA,2,1,0.0784,300,30657
2,NA,NA,1,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,1,NA,2,2,0.0538,300,30657
2,NA,NA,1,1,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,2,NA,2,1,1,NA,2,NA,2,2,0.0076,300,30657
2,NA,NA,1,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,2,2,2,NA,2,NA,1,2,0.0784,300,30657
2,NA,NA,1,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,NA,NA,0.0818,300,30657
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,2,2,2,NA,1,NA,1,2,0.1311,300,30657
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,1,2,NA,2,2,2,NA,1,NA,2,2,0.1858,300,30657
2,NA,NA,2,2,NA,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,2,0.0818,300,30657
2,NA,NA,2,2,NA,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,2,0.0818,300,30657
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,1,2,0.0538,300,30657
2,NA,NA,2,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,2,0.0389,300,30657
2,NA,NA,2,2,NA,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,2,NA,2,2,1,NA,1,NA,1,2,0.0538,300,30657
2,NA,NA,2,2,NA,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,1,NA,2,2,2,NA,2,NA,2,2,0.0329,300,30657
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,1,2,NA,2,2,2,NA,2,NA,2,2,0.0538,300,30657
2,NA,NA,1,1,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,2,NA,2,2,2,NA,1,NA,2,2,0.0538,300,30657
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,2,2,NA,2,2,2,NA,2,NA,NA,NA,0.0451,300,30657
1,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,2,0.0538,300,30657
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,2,0.0818,300,30657
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,1,1,NA,2,2,2,NA,1,NA,2,2,0.0538,300,30657
2,NA,NA,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,1,1,NA,2,2,2,NA,1,NA,2,2,0.0389,300,30657
2,NA,NA,2,2,NA,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,2,NA,2,2,1,NA,1,NA,1,2,0.0827,300,30657
2,NA,NA,2,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,1,1,NA,NA,2,NA,2,2,0.0827,300,30657
1,NA,NA,1,2,NA,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,NA,2,2,2,NA,1,NA,2,2,0.0827,300,30657
2,NA,NA,1,1,NA,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,2,NA,2,2,1,NA,1,NA,2,1,0.0538,300,30657
2,NA,NA,1,1,NA,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,1,NA,2,2,1,NA,2,NA,1,2,0.0818,300,30657
2,NA,NA,2,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,2,0.0538,300,30657
2,NA,NA,1,1,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,2,NA,2,1,2,NA,1,NA,1,2,0.0818,300,30657
2,NA,NA,1,2,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,1,NA,2,2,2,NA,1,NA,1,2,0.0329,300,30657
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,1,NA,2,1,0.0827,300,30657
2,NA,NA,2,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,2,2,NA,2,2,NA,NA,1,NA,1,2,0.0065,300,30657
2,NA,NA,1,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,2,0.1858,300,30657
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,1,NA,2,2,0.0827,300,30657
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,2,0.0218,300,30657
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,1,2,NA,2,2,2,NA,2,NA,2,2,0.0818,300,30657
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,2,0.0538,300,30657
1,NA,NA,1,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,2,2,1,NA,1,NA,1,2,0.1224,300,30657
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,2,0.0538,300,30657
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,2,0.0281,300,30657
2,NA,NA,1,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,2,0.0065,300,30657
2,NA,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,1,NA,2,2,0.0538,300,30657
2,NA,NA,1,1,NA,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,2,NA,2,2,2,NA,1,NA,2,2,0.0538,300,30657
2,NA,NA,2,1,NA,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,2,1,NA,2,1,NA,NA,2,NA,1,2,0.1605,300,30657
2,NA,NA,2,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,NA,NA,2,NA,2,2,0.0784,300,30657
2,NA,NA,2,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,2,0.0784,300,30657
2,NA,NA,2,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,1,2,NA,2,2,2,NA,1,NA,2,2,0.0784,300,30657
2,NA,NA,2,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,1,0.0784,300,30657
1,NA,NA,2,1,NA,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,1,0.1224,300,30657
1,NA,NA,1,2,NA,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,2,2,NA,2,2,NA,NA,2,NA,2,1,0.0223,300,30657
2,NA,NA,1,1,NA,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,1,NA,2,2,0.1419,300,30657
2,NA,NA,2,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,1,1,1,NA,1,NA,NA,NA,0.2867,300,30657
2,NA,NA,2,1,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,2,NA,2,2,2,NA,1,NA,2,2,0.3364,300,30657
2,NA,NA,2,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,2,2,NA,1,1,1,NA,1,NA,1,2,0.1605,300,30657
2,NA,NA,1,2,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,2,2,NA,2,1,1,NA,1,NA,2,2,0.2867,300,30657
